,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,LotArea,LotFrontage,BsmtFinSF1,BsmtUnfSF,OverallQual,GrLivArea,ExterQual,KitchenQual,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,Id,SalePrice,clusters
287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8125,70.49286067456308,614,244,4,858,2,2,0,0,858,858,1,5,1971,1971,288,88000,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9819,65.85972881453336,450,432,5,900,2,2,1,280,882,900,1,5,1967,1967,289,122000,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16659,115.71627541835561,795,0,7,2263,2,3,2,539,795,1468,2,9,1977,1994,294,235000,1
307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920,68.17548241119269,0,319,6,1406,2,1,0,0,319,1035,1,6,1920,1950,308,89500,0
308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12342,75.48444084086698,262,599,4,861,2,2,2,539,861,861,1,4,1940,1950,309,82500,0
310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7685,65.45122516574838,518,179,6,1501,2,3,2,420,697,697,2,6,1993,1994,311,165600,3
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14115,85.96110707108382,1036,336,7,1472,2,2,2,588,1372,1472,2,6,1980,1980,320,187500,3
328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11888,82.90849595019571,0,844,6,2134,2,3,2,441,844,1445,2,10,1916,1994,329,214500,3
330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10624,72.16319880153611,40,1424,5,1728,2,2,1,352,1728,1728,2,10,1964,1964,331,119000,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,164660,183.53530422780298,1249,103,5,1786,2,2,2,529,1499,1619,2,7,1965,1965,336,228950,2
342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8544,62.614410345811706,0,0,3,1040,2,2,2,400,0,1040,2,6,1949,1950,343,87500,0
346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12772,59.478080268836884,498,460,6,958,2,2,1,301,958,958,1,5,1960,1998,347,151500,0
347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17600,94.6618170979216,1270,208,6,1478,2,2,2,498,1478,1478,2,6,1960,1960,348,157500,0
351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5271,45.11034688659237,1082,371,7,1453,2,3,2,445,1453,1453,1,6,1986,1986,352,190000,3
356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9248,77.86176249078643,560,598,6,1167,2,3,2,400,1158,1167,2,6,1992,1992,357,173000,3
360,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7540,55.36374753804847,773,115,6,912,2,2,2,470,888,912,1,5,1978,1978,361,156000,0
361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9144,70.12546764997995,399,484,5,1505,2,2,1,240,883,988,1,8,1940,1982,362,145000,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18800,80.54304897795267,712,84,6,1574,2,2,2,566,796,790,2,6,1976,1976,365,190000,3
366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9500,77.46750367310057,609,785,6,1394,2,2,2,514,1394,1394,1,6,1963,1963,367,159000,0
369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9830,85.61790885904895,72,733,5,1287,2,3,2,576,1063,1287,1,7,1959,2006,370,162000,3
370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8121,66.4166242410627,0,953,6,1664,2,2,2,460,953,953,2,7,2000,2000,371,172400,3
375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10020,67.04063126102008,350,333,1,904,1,1,0,0,683,904,0,4,1922,1950,376,61000,0
384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53107,174.21529338535817,985,595,6,1953,3,3,2,501,1580,1079,2,9,1992,1992,385,240000,1
392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8339,65.52600900671402,0,0,5,882,2,2,1,294,0,882,1,5,1959,1959,393,106500,0
393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7446,60.75807540301701,266,522,4,788,2,2,0,0,788,788,1,4,1941,1950,394,100000,0
404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10364,66.21102395360053,0,806,6,1572,2,2,2,373,806,806,2,7,1995,1996,405,168000,3
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9991,86.81245834055517,1116,165,4,1620,2,2,2,490,1281,1620,2,8,1976,1993,406,150000,0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4403,51.01815287047769,578,892,7,1478,4,3,2,484,1470,1478,2,7,2009,2009,413,222000,1
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16635,98.52395459809372,1246,356,6,1602,3,3,2,529,1602,1602,2,8,1977,2000,422,215000,1
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12800,87.46764778826895,1518,0,7,1644,3,3,2,569,1518,1644,2,5,1989,1989,427,275000,1
447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11214,88.40519877388921,0,930,7,1886,3,3,2,431,930,956,2,10,1998,1999,448,199900,3
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9303,80.55231927595334,742,130,6,1756,3,2,2,422,872,888,2,7,1996,1997,453,204000,3
457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53227,142.99636885566738,1116,248,4,1663,2,3,2,529,1364,1663,1,6,1954,1994,458,256000,1
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5100,48.86631629171509,0,588,8,1666,2,3,1,228,588,833,1,7,1925,1996,459,161000,3
459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7015,67.038031277429,185,524,5,1203,2,3,1,352,709,979,1,5,1950,1950,460,110000,0
465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3072,43.86622955331351,0,1375,7,1414,3,3,2,398,1375,1414,2,6,2004,2004,466,178740,3
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6820,58.95251310002559,368,0,8,1502,3,3,2,528,1488,1502,1,4,1985,1985,471,212000,3
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7758,70.33681260339469,588,411,5,999,2,3,1,264,999,999,1,6,1962,2001,485,132500,0
490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2665,31.505682162625213,0,264,5,1304,2,2,1,336,264,616,1,4,1976,1976,491,115000,0
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12692,104.4358921647237,1231,1969,8,3228,3,3,2,546,3200,3228,3,10,1992,1993,497,430000,2
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10448,92.58064615986734,0,689,6,2119,2,2,2,583,689,1378,2,7,1972,1972,517,158000,0
518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9531,57.45650249052422,706,88,6,1796,2,2,2,546,794,882,2,7,1998,1998,519,211000,3
529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32668,172.36336803257817,1219,816,6,2515,3,2,2,484,2035,2515,3,9,1957,1975,530,200624,3
537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12735,74.13311828418823,600,264,4,864,2,2,2,576,864,864,1,5,1972,1972,538,111250,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11553,84.57443824974486,673,378,5,1159,2,2,1,336,1051,1159,1,7,1968,1968,539,158000,0
539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11423,87.36590841043639,1358,223,8,1601,3,3,2,670,1581,1601,2,6,2001,2002,540,272000,1
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11000,69.78020763046298,0,969,8,2285,3,3,3,648,969,997,2,8,2000,2000,542,248000,1
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13837,105.02615851362913,1002,0,7,2183,3,3,3,786,1204,1377,2,9,1988,1988,546,229000,1
559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3196,44.615098495027105,0,1374,7,1557,3,3,2,420,1374,1557,2,7,2003,2004,560,234000,1
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11341,85.23561053635053,1302,90,5,1392,2,2,2,528,1392,1392,1,5,1957,1996,561,121500,0
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13346,59.987026382978044,728,367,7,2295,3,3,2,590,1095,1166,2,9,1992,2000,565,268000,1
569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7032,68.19075435018318,943,0,5,943,2,2,2,600,943,943,1,4,1979,1979,570,135960,0
580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14585,55.1337678523897,594,331,6,1429,2,3,2,572,1144,1429,1,7,1960,1987,581,181900,3
593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4435,41.2128085842609,685,163,6,848,3,3,2,420,848,848,1,4,2003,2003,594,140000,0
610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11050,78.86412277091028,904,536,9,2153,3,4,3,736,1440,1476,2,8,2000,2000,611,313000,2
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10395,79.28890289830564,605,427,6,1032,2,2,2,564,1032,1032,2,6,1978,1978,612,148000,0
612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11885,85.04371475493886,990,309,8,1872,3,4,2,531,1299,1299,2,7,2001,2001,613,261500,1
616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7861,64.11883293085705,457,326,6,1509,3,3,2,393,783,807,2,7,2002,2003,617,183200,3
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2117,26.4706902230982,420,336,6,1512,3,3,2,440,756,756,2,4,2000,2000,624,168500,3
626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12342,77.56425716828417,0,978,5,1422,2,2,1,286,978,1422,1,6,1960,1978,627,139900,0
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7050,64.82837433577012,738,319,7,1929,3,3,2,650,1057,1057,2,7,2001,2001,642,226000,1
645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10530,90.32833336121867,282,664,6,981,2,2,2,576,981,981,1,5,1971,1971,646,143250,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12384,72.54266859676916,0,793,7,1935,2,2,2,550,793,1142,2,7,1976,1976,661,197900,3
666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18450,95.02973105770621,187,111,6,2380,2,2,2,596,1021,1465,2,7,1965,1979,667,129000,0
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14175,104.54795821685069,988,200,5,1437,2,2,2,576,1188,1437,1,6,1956,1987,669,168000,3
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11250,83.22955556446907,767,441,6,1208,3,2,2,546,1208,1208,1,6,1977,1977,673,165000,3
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9945,76.2131401516547,827,161,5,988,2,2,2,572,988,988,1,5,1961,1961,680,128500,0
682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2887,40.258627958786455,1003,288,6,1291,2,3,2,431,1291,1291,1,6,1996,1997,683,173000,3
685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5062,52.40803015315003,828,180,7,2090,3,3,2,577,1190,1190,2,6,1984,1984,686,207500,3
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5105,54.80592233049898,239,312,7,1102,3,3,2,480,551,551,2,4,2004,2004,688,148800,0
690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4426,41.22128080648313,697,151,6,848,3,3,2,420,848,848,1,3,2004,2004,691,141000,0
706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115149,154.34052413983957,1219,424,7,1824,2,3,2,739,1643,1824,2,5,1971,2002,707,302000,2
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7162,64.12756962405717,0,876,5,904,2,2,1,408,876,904,1,6,1966,1966,710,109900,0
714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13517,64.7933768904492,533,192,6,1479,3,3,2,475,725,725,2,6,1976,2005,715,130500,0
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6563,52.947307113689575,1148,594,8,1742,3,3,2,564,1742,1742,2,5,1985,1985,721,275000,1
721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4426,41.22128080648313,662,186,6,848,3,3,2,420,848,848,1,3,2004,2004,722,143000,0
726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21695,114.20086257538189,808,72,6,1680,3,3,2,540,880,1680,2,5,1988,2007,727,222000,1
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8978,76.35810213222457,0,948,5,948,2,2,1,300,948,948,1,6,1968,1968,735,108000,0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8963,75.93608332958696,575,487,8,2715,4,3,2,831,1142,1175,3,11,1976,1996,746,299800,2
746,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8795,71.03264914240593,300,652,7,2256,3,3,2,554,952,980,2,8,2000,2000,747,236000,1
751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7750,63.043667483816954,0,660,7,1320,3,3,2,400,660,660,2,6,2003,2003,752,162000,3
757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11616,67.88064597070895,438,234,6,1386,2,2,2,440,672,672,2,6,1978,1978,758,158900,0
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7252,56.97348849400941,685,173,5,858,2,2,2,576,858,858,1,5,1982,1982,771,134900,0
783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9101,80.6096086468699,1097,0,5,1110,2,3,2,602,1097,1110,1,4,1978,1978,784,165500,3
785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9790,76.48087256261323,251,491,6,1342,2,2,2,457,1372,1342,2,7,1967,1967,786,161500,3
789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12205,84.45249229203465,568,264,6,2087,2,3,2,444,832,976,2,9,1966,2007,790,187500,3
791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11333,90.42920629150045,539,490,6,1062,2,2,2,539,1029,1062,1,5,1976,1976,792,146800,0
794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10832,88.49231303310543,0,712,7,1895,3,3,2,409,712,1086,2,7,1994,1996,795,194500,3
811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4438,41.2128085842609,662,186,6,848,3,3,2,420,848,848,1,4,2004,2004,812,144500,0
816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11425,89.6076247962694,486,522,5,1008,2,2,1,275,1008,1008,1,4,1954,1954,817,137000,0
817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13265,51.15101892741332,1218,350,8,1689,3,3,3,857,1568,1689,2,7,2002,2002,818,271000,1
822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12394,84.77700540894223,0,847,7,1733,3,3,2,433,847,847,2,7,2003,2003,823,225000,1
828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28698,147.78245384951984,249,0,5,2126,2,2,2,538,1013,1160,2,7,1967,1967,829,185000,3
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12155,76.30599171905004,156,516,6,1482,2,1,1,400,672,810,2,7,1925,1950,841,140000,0
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16647,56.223597019569716,1390,0,5,1701,2,2,2,611,1390,1701,2,6,1975,1981,846,171000,3
851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3196,44.68820696780862,0,1273,8,1456,3,3,2,400,1273,1456,2,7,2003,2003,852,215000,3
853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12095,99.86586777303171,564,563,6,1445,2,2,2,645,1127,1445,1,7,1964,1964,854,158000,0
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6897,64.18049760451856,659,381,5,1040,2,2,1,260,1040,1040,1,6,1962,2010,856,127000,0
856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10970,80.85846051764277,505,0,6,1026,2,2,2,576,940,1026,1,5,1978,1978,857,147000,0
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11029,96.77498433145182,619,435,6,2654,2,3,2,619,1054,1512,2,9,1968,1984,860,250000,1
865,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8750,69.27149331461239,828,174,5,1002,2,2,2,902,1002,1002,1,5,1970,1970,866,148500,0
868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14762,97.84014881834392,0,0,5,2320,2,2,2,672,0,1547,2,7,1948,1950,869,169000,3
879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7000,55.13110994139801,646,218,5,864,3,2,1,336,864,864,1,6,1978,2005,880,136500,0
882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9636,79.4547970317867,0,808,6,1593,2,2,2,389,808,808,2,7,1992,1993,883,178000,3
893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13284,82.76986879535575,1064,319,5,1383,2,2,1,354,1383,1383,1,6,1954,1954,894,165000,3
900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7340,63.366008256337835,322,536,4,858,2,2,1,684,858,858,1,4,1971,1971,901,110000,0
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6173,55.71971664908228,599,277,5,902,2,2,1,288,876,902,1,6,1967,1967,905,125500,0
908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8885,66.47456023055463,301,239,5,902,2,2,2,484,864,902,1,5,1983,1983,909,131000,0
911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9286,66.47879463473905,196,1072,5,1268,2,3,1,252,1268,1268,1,5,1977,1989,912,143500,0
917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17140,92.89396293563767,1059,75,4,1229,2,2,1,284,1134,1229,1,6,1956,1956,918,135000,0
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15611,100.79973183334073,767,266,5,1126,2,4,2,540,1126,1126,2,6,1977,1977,926,175000,3
927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9900,78.43809658953747,552,280,7,1978,2,2,2,486,832,1098,2,9,1968,1968,928,176000,3
928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11838,86.90023639993896,0,1753,8,1788,3,4,2,522,1753,1788,2,7,2001,2001,929,236500,1
929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13006,92.0856506132693,0,964,7,2236,2,3,2,642,964,993,2,8,1997,1997,930,222000,1
939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24090,95.74176680889936,0,1032,7,2403,2,2,1,349,1032,1207,2,10,1940,1950,940,244400,1
941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8755,68.24085466722393,772,220,7,2060,3,3,2,390,992,1022,2,8,1999,1999,942,214000,3
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14375,55.647074274203625,111,354,6,1344,2,3,2,525,819,1344,1,7,1958,1958,945,137500,0
953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11075,83.1656388352832,562,29,5,1968,2,2,2,530,784,1168,2,7,1969,1969,954,172000,3
